gene_name,GPT_Surface,GPT_Secreted,GPT_Intracellular,HPA_Score,UNI_Neg_Score,GPI_Score,CSPA_Score,TMHMM_Score,UNI_Score,UNI_CellSurface,Tier,Custom_Edit
UNCX,-95,-95,80,0,1,0,NA,0,-1,0,Tier4,0
UNG,-95,-95,95,0,1,0,NA,0,-2,0,Tier4,0
UPB1,-95,-95,90,NA,2,0,NA,0,0,0,Tier4,0
UPF1,-95,-95,90,0,0,0,NA,0,-2,0,Tier4,0
UPF2,-95,-95,95,0,2,0,NA,0,-1,0,Tier4,0
UPF3B,-95,-90,90,0,1,0,NA,0,-2,0,Tier4,0
UPK3BL2,-90,-90,80,NA,3,0,NA,0,0,0,Tier4,0
UPP1,-95,-95,70,0,2,0,NA,0,0,0,Tier4,0
UPP2,-95,-95,90,0,2,0,NA,0,0,0,Tier4,0
UPRT,-95,-95,90,0,2,0,NA,0,-2,0,Tier4,0
UQCC3,-95,-95,80,0,1,0,NA,0,4,0,Tier4,0
UQCRB,-95,-95,95,NA,1,0,NA,0,-1,0,Tier4,0
UQCRC1,-95,-95,95,0,0,0,NA,0,-1,0,Tier4,0
UQCRFS1,-95,-95,90,0,0,0,NA,0,4,0,Tier4,0
UQCRH,-95,-95,95,NA,0,0,NA,0,-1,0,Tier4,0
UQCRHL,-95,-95,95,NA,1,0,NA,0,-1,0,Tier4,0
URB1,-95,-95,95,0,2,0,NA,0,-1,0,Tier4,0
URB2,-95,-95,80,0,1,0,NA,0,-1,0,Tier4,0
URI1,-90,-95,80,0,0,0,NA,0,-1,0,Tier4,0
URM1,-90,-90,80,0,2,0,NA,0,0,0,Tier4,0
UROD,-95,-95,90,0,2,0,NA,0,-1,0,Tier4,0
UROS,-95,-95,85,0,2,0,NA,0,-1,0,Tier4,0
USB1,-95,-90,85,0,0,0,NA,0,-1,0,Tier4,0
USF1,-95,-90,90,0,0,0,NA,0,0,0,Tier4,0
USF2,-95,-95,85,0,0,0,NA,0,0,0,Tier4,0
USF3,-95,-95,85,0,0,0,NA,0,-1,0,Tier4,0
USH1C,-95,-95,95,0,2,0,NA,0,-1,0,Tier4,0
USH1G,-95,-95,95,0,2,0,NA,0,3,0,Tier4,0
USHBP1,-90,-90,90,0,3,0,NA,0,0,0,Tier4,0
USO1,-90,-90,85,0,1,0,NA,0,-2,0,Tier4,0
USP1,-95,-99,98,0,1,0,NA,0,-1,0,Tier4,0
USP10,-95,-95,80,0,1,0,NA,0,-3,0,Tier4,0
USP11,-98,-98,90,0,1,0,NA,0,-3,0,Tier4,0
USP12,-95,-95,90,0,1,0,NA,0,3,0,Tier4,0
USP13,-95,-95,80,0,0,0,NA,0,-1,0,Tier4,0
USP15,-95,-95,85,0,0,0,NA,0,-3,0,Tier4,0
USP16,-95,-95,85,0,0,0,NA,0,-2,0,Tier4,0
USP17L1,-80,-90,80,NA,1,0,NA,0,-2,0,Tier4,0
USP17L11,-95,-95,90,NA,1,0,NA,0,-2,0,Tier4,0
USP17L12,-85,-85,70,NA,1,0,NA,0,-2,0,Tier4,0
USP17L13,-95,-95,75,NA,1,0,NA,0,-2,0,Tier4,0
USP17L15,-90,-90,85,NA,1,0,NA,0,-2,0,Tier4,0
USP17L17,-90,-90,70,NA,1,0,NA,0,-2,0,Tier4,0
USP17L18,-90,-90,90,NA,1,0,NA,0,-2,0,Tier4,0
USP17L19,-95,-95,80,NA,1,0,NA,0,-2,0,Tier4,0
USP17L2,-95,-95,90,NA,1,0,NA,0,-2,0,Tier4,0
USP17L20,-90,-90,90,NA,1,0,NA,0,-2,0,Tier4,0
USP17L21,-95,-95,95,NA,1,0,NA,0,-2,0,Tier4,0
USP17L22,-90,-90,90,NA,1,0,NA,0,-2,0,Tier4,0
USP17L23,-95,-95,95,NA,1,0,NA,0,-2,0,Tier4,0
USP17L24,-90,-90,70,NA,1,0,NA,0,-2,0,Tier4,0
USP17L25,-95,-95,95,NA,NA,0,NA,0,0,0,Tier4,0
USP17L26,-95,-95,75,NA,NA,0,NA,0,0,0,Tier4,0
USP17L27,-95,-90,90,NA,NA,0,NA,0,0,0,Tier4,0
USP17L28,-95,-95,70,NA,NA,0,NA,0,0,0,Tier4,0
USP17L29,-95,-95,80,NA,NA,0,NA,0,0,0,Tier4,0
USP17L3,-90,-80,80,NA,1,0,NA,0,-2,0,Tier4,0
USP17L30,-85,-90,75,NA,NA,0,NA,0,0,0,Tier4,0
USP17L5,-95,-95,90,NA,1,0,NA,0,-2,0,Tier4,0
USP17L7,-80,-80,70,NA,1,0,NA,0,-2,0,Tier4,0
USP17L8,-95,-95,80,NA,1,0,NA,0,-2,0,Tier4,0
USP18,-90,-95,85,0,1,0,NA,0,-2,0,Tier4,0
USP19,-95,-95,85,NA,1,0,NA,0,4,0,Tier4,0
USP22,-95,-95,75,0,0,0,NA,0,-2,0,Tier4,0
USP24,-90,-98,80,0,1,0,NA,0,0,0,Tier4,0
USP25,-95,-95,85,0,0,0,NA,0,-2,0,Tier4,0
USP26,-95,-95,80,0,1,0,NA,0,-3,0,Tier4,0
USP27X,-95,-95,80,0,1,0,NA,0,-2,0,Tier4,0
USP28,-95,-95,85,0,1,0,NA,0,-1,0,Tier4,0
USP3,-95,-95,95,0,0,0,NA,0,-2,0,Tier4,0
USP31,-95,-90,80,0,1,0,NA,0,0,0,Tier4,0
USP32,-95,-95,70,0,1,0,NA,0,-1,0,Tier4,0
USP34,-95,-95,90,0,1,0,NA,0,0,0,Tier4,0
USP35,-95,-95,85,0,1,0,NA,0,-2,0,Tier4,0
USP36,-95,-95,75,0,0,0,NA,0,-2,0,Tier4,0
USP37,-95,-90,80,0,1,0,NA,0,-2,0,Tier4,0
USP38,-95,-95,90,0,1,0,NA,0,-2,0,Tier4,0
USP39,-95,-95,80,0,1,0,NA,0,-1,0,Tier4,0
USP4,-95,-95,80,0,1,0,NA,0,-2,0,Tier4,0
USP41,-95,-95,90,NA,NA,0,NA,0,0,0,Tier4,0
USP42,-95,-90,90,0,1,0,NA,0,0,0,Tier4,0
USP43,-95,-95,85,0,1,0,NA,0,0,0,Tier4,0
USP44,-95,-95,85,0,1,0,NA,0,-2,0,Tier4,0
USP45,-95,-95,85,0,1,0,NA,0,-2,0,Tier4,0
USP46,-95,-95,85,0,1,0,NA,0,-1,0,Tier4,0
USP48,-95,-95,85,0,1,0,NA,0,-2,0,Tier4,0
USP49,-95,-95,85,NA,0,0,NA,0,-2,0,Tier4,0
USP5,-95,-96,90,0,1,0,NA,0,0,0,Tier4,0
USP50,-95,-95,80,NA,1,0,NA,0,-2,0,Tier4,0
USP51,-95,-95,85,0,0,0,NA,0,-1,0,Tier4,0
USP54,-90,-90,70,0,2,0,NA,0,0,0,Tier4,0
USP7,-95,-95,90,0,1,0,NA,0,-3,0,Tier4,0
USP9X,-95,-95,85,0,1,0,NA,0,-2,0,Tier4,0
USP9Y,-95,-95,80,0,1,0,NA,0,0,0,Tier4,0
USPL1,-99,-99,80,NA,2,0,NA,0,-1,0,Tier4,0
UTF1,-90,-90,80,NA,1,0,NA,0,-1,0,Tier4,0
UTP11,-90,-95,85,0,1,0,NA,0,-1,0,Tier4,0
UTP14A,-95,-95,90,0,1,0,NA,0,-1,0,Tier4,0
UTP14C,-95,-95,95,0,1,0,NA,0,-1,0,Tier4,0
UTP15,-95,-95,90,0,1,0,NA,0,-1,0,Tier4,0
UTP18,-95,-95,90,0,1,0,NA,0,-1,0,Tier4,0
UTP23,-95,-95,90,0,1,0,NA,0,-1,0,Tier4,0
UTP25,-95,-95,90,NA,2,0,NA,0,-1,0,Tier4,0
UTP3,-90,-95,85,0,1,0,NA,0,-1,0,Tier4,0
UTP4,-95,-95,95,0,1,0,NA,0,-2,0,Tier4,0
UTP6,-95,-90,90,0,2,0,NA,0,-1,0,Tier4,0
UTS2,-95,85,-80,NA,3,0,NA,0,0,0,Tier4,0
UTS2B,-95,80,80,NA,3,0,NA,0,-1,0,Tier4,0
UTY,-95,-95,70,0,1,0,NA,0,-1,0,Tier4,0
UVRAG,-95,-95,95,NA,1,0,NA,0,-8,0,Tier4,0
UVSSA,-95,-95,85,0,0,0,NA,0,-1,0,Tier4,0
UXT,-90,-90,85,0,0,0,NA,0,-2,0,Tier4,0
VAC14,-90,-95,85,0,2,0,NA,0,-2,0,Tier4,0
VARS,-95,-95,95,0,0,0,NA,0,0,0,Tier4,0
VARS2,-95,-95,85,0,1,0,NA,0,-1,0,Tier4,0
VAT1,-90,-90,85,NA,1,0,NA,0,0,0,Tier4,0
VAT1L,-95,-95,-95,0,3,0,NA,0,0,0,Tier4,0
VAV1,-95,-95,90,0,2,0,NA,0,0,0,Tier4,0
VAV2,-99,-99,80,0,2,0,NA,0,0,0,Tier4,0
VAX1,-98,-98,85,0,0,0,NA,0,-1,0,Tier4,0
VAX2,-95,-95,-95,0,0,0,NA,0,-1,0,Tier4,0
VBP1,-90,-90,80,0,1,0,NA,0,0,0,Tier4,0
VCP,-95,-95,90,0,0,0,NA,0,-5,0,Tier4,0
VCPKMT,-95,-95,95,0,1,0,NA,0,-1,0,Tier4,0
VCX,-95,-95,95,NA,0,0,NA,0,0,0,Tier4,0
VCX2,-95,-95,95,NA,3,0,NA,0,0,0,Tier4,0
VCX3A,-95,-95,95,NA,2,0,NA,0,0,0,Tier4,0
VCX3B,-90,-90,70,NA,2,0,NA,0,0,0,Tier4,0
VCY,-95,-90,90,NA,3,0,NA,0,0,0,Tier4,0
VCY1B,-95,-80,60,NA,NA,0,NA,0,0,0,Tier4,0
VEGFD,-95,85,-80,NA,3,0,NA,0,0,0,Tier4,0
VENTX,-90,-90,80,0,0,0,NA,0,-1,0,Tier4,0
VEPH1,-90,-95,80,0,3,0,NA,0,4,0,Tier4,0
VEZF1,-95,-95,90,0,0,0,NA,0,-1,0,Tier4,0
VGF,-90,-70,80,-1,2,0,NA,0,-3,0,Tier4,0
VGLL1,-95,-95,80,0,1,0,NA,0,0,0,Tier4,0
VGLL2,-95,-90,85,NA,1,0,NA,0,-1,0,Tier4,0
VGLL3,-95,-90,80,0,1,0,NA,0,-1,0,Tier4,0
VGLL4,-95,-95,80,0,1,0,NA,0,-1,0,Tier4,0
VHLL,-95,-95,60,NA,3,0,NA,0,0,0,Tier4,0
VILL,-99,-99,99,0,3,0,NA,0,0,0,Tier4,0
VIPAS39,-95,-95,90,NA,1,0,NA,0,-3,0,Tier4,0
VIRMA,-95,-95,90,0,1,0,NA,0,-2,0,Tier4,0
VMAC,-50,-50,-50,NA,3,0,NA,0,-1,0,Tier4,0
VMO1,-95,-95,95,NA,3,0,NA,0,-1,0,Tier4,0
VPREB3,-75,-75,75,NA,2,0,NA,0,0,0,Tier4,0
VPS11,-95,-95,95,0,0,0,NA,0,-6,0,Tier4,0
VPS13A,-95,-95,85,0,1,0,NA,0,-7,0,Tier4,0
VPS13C,-95,-95,90,NA,2,0,NA,0,-4,0,Tier4,0
VPS13D,-95,-95,85,0,2,0,NA,0,0,0,Tier4,0
VPS16,-95,-95,80,NA,1,0,NA,0,-6,0,Tier4,0
VPS18,-95,-95,95,NA,0,0,NA,0,-6,0,Tier4,0
VPS25,-95,-95,90,0,1,0,NA,0,0,0,Tier4,0
VPS26A,-99,-99,80,0,1,0,NA,0,-2,0,Tier4,0
VPS26C,-95,-95,85,0,2,0,NA,0,-1,0,Tier4,0
VPS28,-95,-95,90,NA,1,0,NA,0,4,0,Tier4,0
VPS29,-90,-100,95,0,2,0,NA,0,-1,0,Tier4,0
VPS33A,-98,-98,96,0,1,0,NA,0,-6,0,Tier4,0
VPS33B,-95,-95,80,NA,1,0,NA,0,-4,0,Tier4,0
VPS35,-95,-95,90,0,1,0,NA,0,-1,0,Tier4,0
VPS35L,-99,-99,90,0,2,0,NA,0,4,0,Tier4,0
VPS37A,-95,-95,90,0,1,0,NA,0,0,0,Tier4,0
VPS37D,-95,-95,90,0,1,0,NA,0,-1,0,Tier4,0
VPS39,-95,-97,95,NA,1,0,NA,0,-2,0,Tier4,0
VPS41,-95,-95,90,NA,1,0,NA,0,-5,0,Tier4,0
VPS45,-95,-95,90,0,1,0,NA,0,-2,0,Tier4,0
VPS4A,-95,-95,90,0,1,0,NA,0,-2,0,Tier4,0
VPS4B,-98,-98,98,0,1,0,NA,0,-1,0,Tier4,0
VPS51,-95,-95,90,0,1,0,NA,0,-2,0,Tier4,0
VPS54,-95,-95,85,0,1,0,NA,0,-1,0,Tier4,0
VPS72,-95,-95,95,0,0,0,NA,0,-1,0,Tier4,0
VRK1,-95,-95,95,0,0,0,NA,0,-2,0,Tier4,0
VRK3,-95,-95,95,0,2,0,NA,0,-2,0,Tier4,0
VRTN,-95,-95,95,0,1,0,NA,0,-1,0,Tier4,0
VSNL1,-95,-95,90,0,2,0,NA,0,0,0,Tier4,0
VSTM2A,-90,-90,70,NA,3,0,NA,0,-1,0,Tier4,0
VSTM2L,-80,-80,60,NA,3,0,NA,0,0,0,Tier4,0
VSX1,-95,-95,75,0,0,0,NA,0,-1,0,Tier4,0
VSX2,-95,-95,95,NA,0,0,NA,0,-1,0,Tier4,0
VTA1,-95,-95,80,0,1,0,NA,0,-2,0,Tier4,0
VWA1,-90,-80,70,NA,2,0,NA,0,-1,0,Tier4,0
VWA3A,-95,-95,80,NA,3,0,NA,0,-1,0,Tier4,0
VWA3B,-90,-90,80,0,2,0,NA,0,-1,0,Tier4,0
VWA5A,-70,-70,70,0,2,0,NA,0,0,0,Tier4,0
VWA5B2,-80,-80,80,0,3,0,NA,0,0,0,Tier4,0
VWA8,-95,-95,80,0,2,0,NA,0,-2,0,Tier4,0
VWC2,-80,-70,70,NA,3,0,NA,0,-2,0,Tier4,0
VWC2L,-95,-95,95,NA,3,0,NA,0,-2,0,Tier4,0
VWCE,-100,-100,100,-1,3,0,NA,0,-1,0,Tier4,0
VWDE,-90,-90,70,-1,3,0,NA,0,-1,0,Tier4,0
VXN,-50,-50,-50,0,2,0,NA,0,4,0,Tier4,0
WAC,-98,-95,70,0,0,0,NA,0,-1,0,Tier4,0
WAPL,-95,-95,95,0,1,0,NA,0,-1,0,Tier4,0
WARS2,-98,-98,90,0,0,0,NA,0,-1,0,Tier4,0
WASF1,-95,-95,90,NA,2,0,NA,0,-2,0,Tier4,0
WASF3,-95,-90,85,NA,3,0,NA,0,0,0,Tier4,0
WASHC1,-97,-98,87,0,0,0,NA,0,-5,0,Tier4,0
WASHC2A,-95,-95,80,0,2,0,NA,0,4,0,Tier4,0
WASHC2C,-95,-95,80,0,2,0,NA,0,-1,0,Tier4,0
WASHC3,-90,-90,80,0,2,0,NA,0,-1,0,Tier4,0
WASHC4,-95,-95,90,0,2,0,NA,0,-1,0,Tier4,0
WBP11,-95,-95,80,0,1,0,NA,0,0,0,Tier4,0
WDFY4,-95,-95,80,0,1,0,NA,0,-2,0,Tier4,0
WDHD1,-95,-95,80,0,0,0,NA,0,-1,0,Tier4,0
WDPCP,-90,-90,70,0,3,0,NA,0,3,0,Tier4,0
WDR18,-95,-95,95,0,1,0,NA,0,-3,0,Tier4,0
WDR19,-95,-95,80,0,3,0,NA,0,-1,0,Tier4,0
WDR20,-95,-95,95,NA,2,0,NA,0,-2,0,Tier4,0
WDR24,-95,-95,90,0,0,0,NA,0,-1,0,Tier4,0
WDR25,-95,-95,90,-1,3,0,NA,0,0,0,Tier4,0
WDR26,-95,-95,95,0,1,0,NA,0,-3,0,Tier4,0
WDR27,-95,-95,70,0,2,0,NA,0,0,0,Tier4,0
WDR3,-95,-95,80,0,2,0,NA,0,-1,0,Tier4,0
WDR31,-80,-80,70,0,3,0,NA,0,0,0,Tier4,0
WDR33,-90,-90,85,0,2,0,NA,0,-1,0,Tier4,0
WDR35,-95,-95,80,NA,2,0,NA,0,-2,0,Tier4,0
WDR36,-95,-95,80,0,1,0,NA,0,-1,0,Tier4,0
WDR37,-95,-95,80,0,2,0,NA,0,-2,0,Tier4,0
WDR38,-99,-99,85,0,3,0,NA,0,0,0,Tier4,0
WDR4,-95,-95,80,0,2,0,NA,0,-2,0,Tier4,0
WDR41,-95,-95,95,0,2,0,NA,0,-1,0,Tier4,0
WDR43,-95,-95,95,NA,0,0,NA,0,-1,0,Tier4,0
WDR44,-95,-95,90,0,1,0,NA,0,-3,0,Tier4,0
WDR45B,-90,-90,75,0,1,0,NA,0,-1,0,Tier4,0
WDR46,-95,-95,70,0,2,0,NA,0,-1,0,Tier4,0
WDR48,-95,-95,95,0,1,0,NA,0,-4,0,Tier4,0
WDR49,-95,-95,75,0,3,0,NA,0,0,0,Tier4,0
WDR5,-95,-95,85,0,0,0,NA,0,-1,0,Tier4,0
WDR54,-95,-95,85,0,2,0,NA,0,3,0,Tier4,0
WDR55,-90,-98,90,0,1,0,NA,0,-2,0,Tier4,0
WDR59,-90,-90,80,0,2,0,NA,0,-1,0,Tier4,0
WDR5B,-90,-90,80,0,2,0,NA,0,0,0,Tier4,0
WDR61,-95,-95,95,0,1,0,NA,0,-2,0,Tier4,0
WDR63,-85,-85,70,0,3,0,NA,0,-1,0,Tier4,0
WDR64,-95,-95,80,NA,3,0,NA,0,0,0,Tier4,0
WDR66,-90,-90,70,0,3,0,NA,0,-2,0,Tier4,0
WDR7,-90,-95,80,0,3,0,NA,0,0,0,Tier4,0
WDR70,-95,-95,95,0,2,0,NA,0,0,0,Tier4,0
WDR72,-95,-95,95,0,1,0,NA,0,-2,0,Tier4,0
WDR73,-95,-95,95,NA,2,0,NA,0,-1,0,Tier4,0
WDR74,-95,-95,95,0,1,0,NA,0,-1,0,Tier4,0
WDR75,-90,-90,70,NA,1,0,NA,0,-1,0,Tier4,0
WDR76,-95,-90,90,0,2,0,NA,0,0,0,Tier4,0
WDR77,-95,-95,95,0,0,0,NA,0,-2,0,Tier4,0
WDR78,-90,-90,70,0,3,0,NA,0,-2,0,Tier4,0
WDR81,-90,-90,70,0,2,0,NA,0,-7,0,Tier4,0
WDR82,-95,-95,80,0,0,0,NA,0,-2,0,Tier4,0
WDR83,-95,-95,90,0,1,0,NA,0,-3,0,Tier4,0
WDR86,-98,-98,85,NA,3,0,NA,0,0,0,Tier4,0
WDR87,-70,-70,70,NA,3,0,NA,0,0,0,Tier4,0
WDR88,-95,-95,95,0,3,0,NA,0,0,0,Tier4,0
WDR89,-95,-95,80,0,3,0,NA,0,0,0,Tier4,0
WDR91,-95,-95,95,NA,2,0,NA,0,-1,0,Tier4,0
WDR92,-95,-95,80,NA,3,0,NA,0,-1,0,Tier4,0
WDR93,-95,-95,70,0,3,0,NA,0,0,0,Tier4,0
WDR97,-95,-90,70,NA,3,0,NA,0,0,0,Tier4,0
WDYHV1,-75,-75,75,0,2,0,NA,0,-2,0,Tier4,0
WEE1,-95,-95,90,0,1,0,NA,0,-1,0,Tier4,0
WEE2,-95,-95,90,0,2,0,NA,0,-1,0,Tier4,0
WFDC10A,-95,-95,95,NA,3,0,NA,0,-1,0,Tier4,0
WFDC10B,-95,-80,70,-1,3,0,NA,0,-1,0,Tier4,0
WFDC11,-70,80,-70,NA,3,0,NA,0,-1,0,Tier4,0
WFDC12,-80,90,-70,NA,3,0,NA,0,-1,0,Tier4,0
WFDC13,-90,70,-80,NA,3,0,NA,0,-1,0,Tier4,0
WFDC8,-80,-60,60,NA,3,0,NA,0,-1,0,Tier4,0
WFIKKN1,-95,95,-95,NA,3,0,NA,0,-1,0,Tier4,0
WFIKKN2,-95,85,-95,NA,3,0,NA,0,-1,0,Tier4,0
WHAMM,-96,-99,93,0,1,0,NA,0,-4,0,Tier4,0
WHRN,-95,-95,95,NA,3,0,NA,0,-2,0,Tier4,0
WIF1,-95,75,-80,NA,3,0,NA,0,0,0,Tier4,0
WIPF2,-90,-90,80,NA,2,0,NA,0,-1,0,Tier4,0
WIPF3,-70,-80,70,0,2,0,NA,0,0,0,Tier4,0
WIPI1,-95,-90,90,0,1,0,NA,0,0,0,Tier4,0
WIPI2,-98,-99,95,0,1,0,NA,0,-1,0,Tier4,0
WIZ,-90,-90,70,0,0,0,NA,0,-1,0,Tier4,0
WNK1,-95,-95,95,0,0,0,NA,0,-2,0,Tier4,0
WNK2,-85,-95,90,0,1,0,NA,0,4,0,Tier4,0
WNK4,-99,-99,99,NA,1,0,NA,0,0,0,Tier4,0
WNT10A,-95,70,-90,NA,3,0,NA,0,-1,0,Tier4,0
WNT16,-100,-80,90,NA,3,0,NA,0,0,0,Tier4,0
WNT4,-95,-90,80,-1,1,0,NA,0,0,0,Tier4,0
WNT8A,-80,90,-85,NA,2,0,NA,0,-1,0,Tier4,0
WNT9B,-95,80,-95,-1,3,0,NA,0,-1,0,Tier4,0
WRAP53,-95,-95,75,0,0,0,NA,0,-2,0,Tier4,0
WRAP73,-90,-95,80,0,2,0,NA,0,-1,0,Tier4,0
WRN,-95,-95,95,0,0,0,NA,0,-2,0,Tier4,0
WRNIP1,-95,-95,95,0,0,0,NA,0,-2,0,Tier4,0
WT1,-95,-95,90,0,0,0,NA,0,-2,0,Tier4,0
WTAP,-95,-95,80,0,1,0,NA,0,-2,0,Tier4,0
WWC1,-90,-90,75,0,1,0,NA,0,3,0,Tier4,0
WWC2,-80,-90,75,0,1,0,NA,0,-1,0,Tier4,0
WWTR1,-95,-95,90,0,1,0,NA,0,3,0,Tier4,0
XAB2,-95,-95,95,0,1,0,NA,0,-1,0,Tier4,0
XAF1,-95,-95,85,0,2,0,NA,0,0,0,Tier4,0
XBP1,-95,-95,90,NA,0,0,NA,0,-3,0,Tier4,0
XCL2,-70,85,-90,NA,3,0,NA,0,0,0,Tier4,0
XPA,-95,-95,95,0,1,0,NA,0,-1,0,Tier4,0
XPNPEP1,-95,-95,85,0,2,0,NA,0,-1,0,Tier4,0
XPNPEP3,-95,-90,90,0,2,0,NA,0,-2,0,Tier4,0
XPO1,-95,-95,95,0,1,0,NA,0,0,0,Tier4,0
XPO4,-95,-95,95,0,2,0,NA,0,-2,0,Tier4,0
XPO5,-95,-95,90,0,2,0,NA,0,-2,0,Tier4,0
XPO7,-90,-90,80,NA,2,0,NA,0,-2,0,Tier4,0
XPOT,-95,-95,90,0,2,0,NA,0,0,0,Tier4,0
XRCC1,-95,-95,90,0,1,0,NA,0,-2,0,Tier4,0
XRCC2,-95,-95,90,0,1,0,NA,0,-2,0,Tier4,0
XRCC3,-90,-90,70,0,1,0,NA,0,0,0,Tier4,0
XRCC4,-95,-95,95,0,2,0,NA,0,-3,0,Tier4,0
XRCC5,-95,-95,90,0,0,0,NA,0,-2,0,Tier4,0
XRN2,-95,-95,90,0,0,0,NA,0,-1,0,Tier4,0
XRRA1,-90,-90,90,0,2,0,NA,0,-2,0,Tier4,0
YAF2,-95,-95,85,0,1,0,NA,0,-1,0,Tier4,0
YAP1,-95,-90,90,0,0,0,NA,0,3,0,Tier4,0
YARS,-95,-95,95,0,1,0,NA,0,-2,0,Tier4,0
YARS2,-95,-95,90,0,0,0,NA,0,-1,0,Tier4,0
YBEY,-90,-95,80,0,0,0,NA,0,-1,0,Tier4,0
YBX3,-95,-90,80,0,0,0,NA,0,0,0,Tier4,0
YDJC,-90,-90,95,0,3,0,NA,0,0,0,Tier4,0
YEATS2,-95,-95,90,0,0,0,NA,0,-1,0,Tier4,0
YEATS4,-95,-95,85,0,0,0,NA,0,-1,0,Tier4,0
YJEFN3,0,0,0,0,2,0,NA,0,0,0,Tier4,0
YJU2,-95,-90,70,0,1,0,NA,0,-1,0,Tier4,0
YKT6,-90,-95,80,0,1,0,NA,0,0,0,Tier4,0
YLPM1,-85,-92,75,0,2,0,NA,0,-1,0,Tier4,0
YPEL1,-95,-95,95,NA,2,0,NA,0,-1,0,Tier4,0
YPEL2,-90,-95,90,NA,2,0,NA,0,-1,0,Tier4,0
YPEL3,-90,-90,80,NA,2,0,NA,0,-1,0,Tier4,0
YPEL4,-95,-95,95,NA,2,0,NA,0,-1,0,Tier4,0
YPEL5,-95,-95,70,0,2,0,NA,0,-2,0,Tier4,0
YRDC,-95,-95,95,0,1,0,NA,0,3,0,Tier4,0
YTHDC2,-95,-95,85,0,1,0,NA,0,-1,0,Tier4,0
YTHDF1,-98,-98,90,NA,0,0,NA,0,-3,0,Tier4,0
YTHDF2,-95,-95,95,0,1,0,NA,0,-4,0,Tier4,0
YTHDF3,-95,-95,90,NA,0,0,NA,0,-3,0,Tier4,0
YWHAB,-95,-95,80,0,0,0,NA,0,-2,0,Tier4,0
YWHAE,-95,-95,95,0,0,0,NA,0,-2,0,Tier4,0
YWHAG,-95,-95,90,0,2,0,NA,0,-2,0,Tier4,0
YWHAH,-95,-95,90,NA,1,0,NA,0,0,0,Tier4,0
YWHAZ,-95,-95,95,NA,0,0,NA,0,-1,0,Tier4,0
YY1,-95,-95,90,0,0,0,NA,0,-1,0,Tier4,0
YY1AP1,-95,-95,80,0,2,0,NA,0,-2,0,Tier4,0
YY2,-95,-95,80,0,0,0,NA,0,-1,0,Tier4,0
Z82206.1,-50,-50,-50,0,NA,0,NA,0,0,0,Tier4,0
ZADH2,-100,-100,95,0,1,0,NA,0,-1,0,Tier4,0
ZAR1,-95,-90,85,NA,1,0,NA,0,-2,0,Tier4,0
ZAR1L,-95,-95,80,0,1,0,NA,0,-2,0,Tier4,0
ZBED1,-95,-95,80,0,0,0,NA,0,-1,0,Tier4,0
ZBED2,-95,-95,70,0,0,0,NA,0,-1,0,Tier4,0
ZBED4,-98,-95,70,0,0,0,NA,0,-2,0,Tier4,0
ZBED5,-95,-95,95,0,3,0,NA,0,0,0,Tier4,0
ZBED6,-95,-98,85,0,0,0,NA,0,-2,0,Tier4,0
ZBED6CL,-95,-95,80,NA,3,0,NA,0,0,0,Tier4,0
ZBED8,-95,-95,85,0,2,0,NA,0,0,0,Tier4,0
ZBED9,-98,-95,85,0,2,0,NA,0,-1,0,Tier4,0
ZBTB1,-95,-95,95,0,0,0,NA,0,-1,0,Tier4,0
ZBTB10,-95,-95,80,0,0,0,NA,0,-1,0,Tier4,0
ZBTB12,-85,-85,75,0,0,0,NA,0,-1,0,Tier4,0
ZBTB14,-95,-95,90,0,0,0,NA,0,-1,0,Tier4,0
ZBTB16,-80,-98,85,NA,0,0,NA,0,-1,0,Tier4,0
ZBTB17,-95,-95,85,NA,0,0,NA,0,-1,0,Tier4,0
ZBTB18,-95,-95,95,0,0,0,NA,0,0,0,Tier4,0
ZBTB2,-95,-95,90,0,0,0,NA,0,-1,0,Tier4,0
ZBTB20,-95,-95,95,0,0,0,NA,0,-1,0,Tier4,0
ZBTB21,-95,-95,80,0,0,0,NA,0,-1,0,Tier4,0
ZBTB22,-95,-95,80,0,0,0,NA,0,-1,0,Tier4,0
ZBTB24,-98,-98,98,0,0,0,NA,0,-1,0,Tier4,0
ZBTB25,-90,-95,90,0,0,0,NA,0,0,0,Tier4,0
ZBTB26,-95,-95,75,NA,0,0,NA,0,-1,0,Tier4,0
ZBTB3,-98,-98,80,0,0,0,NA,0,-1,0,Tier4,0
ZBTB32,-95,-95,90,NA,0,0,NA,0,-1,0,Tier4,0
ZBTB34,-95,-95,80,0,0,0,NA,0,-1,0,Tier4,0
ZBTB37,-95,-95,85,0,0,0,NA,0,-1,0,Tier4,0
ZBTB38,-95,-95,80,0,0,0,NA,0,-2,0,Tier4,0
ZBTB39,-90,-80,70,0,0,0,NA,0,-1,0,Tier4,0
ZBTB4,-95,-95,90,0,0,0,NA,0,-2,0,Tier4,0
ZBTB40,-95,-95,80,0,0,0,NA,0,-1,0,Tier4,0
ZBTB41,-95,-95,85,0,0,0,NA,0,-1,0,Tier4,0
ZBTB42,-90,-90,80,0,0,0,NA,0,-2,0,Tier4,0
ZBTB43,-95,-95,80,0,0,0,NA,0,-1,0,Tier4,0
ZBTB44,-98,-98,98,0,2,0,NA,0,-1,0,Tier4,0
